RESERVOIR,PRESENT_STORAGE_TMC,RES_LEVEL_FT,INFLOW_CUSECS,OUTFLOW_CUECS,YEAR,MONTH,DATE,DAY
K.R.S,33.36,111.60,7794.0,3262.0,2017,10,11,283
K.R.S,33.74,111.96,5855.0,1323.0,2017,10,12,284
K.R.S,34.12,112.32,5161.0,534.0,2017,10,13,285
K.R.S,34.45,112.63,4565.0,542.0,2017,10,14,286
K.R.S,34.81,112.97,4948.0,554.0,2017,10,15,287
K.R.S,35.19,113.32,5183.0,569.0,2017,10,16,288
K.R.S,35.52,113.62,4569.0,578.0,2017,10,17,289
K.R.S,35.52,113.62,4569.0,578.0,2017,10,18,290
K.R.S,35.94,114,2439.0,596.0,2017,10,19,291
K.R.S,36.05,114.10,2110.0,611.0,2017,10,20,292
K.R.S,36.16,114.20,2110.0,611.0,2017,10,21,293
K.R.S,36.23,114.26,1593.0,611.0,2017,10,22,294
K.R.S,36.29,114.32,1593.0,611.0,2017,10,23,295
K.R.S,36.21,114.24,863.0,1691.0,2017,10,24,296
K.R.S,35.94,114,1620.0,4517.0,2017,10,25,297
K.R.S,35.62,113.71,1440.0,4902.0,2017,10,26,298
K.R.S,35.29,113.41,1402.0,4992.0,2017,10,27,299
K.R.S,35.07,113.21,2755.0,5080.0,2017,10,28,300
K.R.S,34.79,112.95,2005.0,5075.0,2017,10,29,301
K.R.S,34.5,112.68,1924.0,5060.0,2017,10,30,302
K.R.S,34.24,112.43,2116.0,5006.0,2017,10,31,303
K.R.S,33.96,112.17,1929.0,4943.0,2017,11,1,304
K.R.S,33.67,111.90,1792.0,4940.0,2017,11,2,305
K.R.S,33.41,111.65,2070.0,4928.0,2017,11,3,306
K.R.S,33.19,111.43,1977.0,4474.0,2017,11,4,307
K.R.S,33.01,111.26,2117.0,4012.0,2017,11,5,308
K.R.S,32.86,111.12,2478.0,4011.0,2017,11,6,309
K.R.S,32.76,111.02,2961.0,4011.0,2017,11,7,310
K.R.S,32.72,110.98,2428.0,2753.0,2017,11,8,311
K.R.S,32.79,111.05,2312.0,1321.0,2017,11,9,312
K.R.S,32.9,111.16,2691.0,1208.0,2017,11,10,313
K.R.S,33.04,111.29,2932.0,1208.0,2017,11,11,314
K.R.S,33.15,111.40,2692.0,1209.0,2017,11,12,315
K.R.S,33.31,111.55,3178.0,1213.0,2017,11,13,316
K.R.S,33.48,111.71,2957.0,873.0,2017,11,14,317
K.R.S,33.62,111.85,2365.0,522.0,2017,11,15,318
K.R.S,33.73,111.95,1883.0,522.0,2017,11,16,319
K.R.S,33.82,112.04,1788.0,534.0,2017,11,17,320
K.R.S,33.86,112.08,1191.0,537.0,2017,11,18,321
K.R.S,33.9,112.11,1067.0,537.0,2017,11,19,322
K.R.S,33.91,112.12,820.0,537.0,2017,11,20,323
K.R.S,33.8,112.02,967.0,2043.0,2017,11,21,324
K.R.S,33.5,111.73,1185.0,4532.0,2017,11,22,325
K.R.S,33.2,111.44,1182.0,4524.0,2017,11,23,326
K.R.S,32.83,111.09,798.0,4862.0,2017,11,24,327
K.R.S,32.43,110.70,635.0,5100.0,2017,11,25,328
K.R.S,32.02,110.30,534.0,5092.0,2017,11,26,329
K.R.S,31.64,109.92,775.0,5076.0,2017,11,27,330
K.R.S,31.25,109.53,727.0,5064.0,2017,11,28,331
K.R.S,30.87,109.15,831.0,5052.0,2017,11,29,332
K.R.S,30.51,108.78,894.0,4940.0,2017,11,30,333
K.R.S,30.16,108.42,929.0,4834.0,2017,12,1,334
K.R.S,29.87,108.12,1606.0,4826.0,2017,12,2,335
K.R.S,29.69,107.93,1559.0,3529.0,2017,12,3,336
K.R.S,29.52,107.75,1541.0,3371.0,2017,12,4,337
K.R.S,29.42,107.64,2158.0,3221.0,2017,12,5,338
K.R.S,29.33,107.55,2301.0,3146.0,2017,12,6,339
K.R.S,29.39,107.61,1205.0,408.0,2017,12,7,340
K.R.S,29.45,107.68,1315.0,408.0,2017,12,8,341
K.R.S,29.49,107.72,987.0,408.0,2017,12,9,342
K.R.S,29.52,107.75,877.0,408.0,2017,12,10,343
K.R.S,29.55,107.78,877.0,408.0,2017,12,11,344
K.R.S,29.58,107.81,877.0,408.0,2017,12,12,345
K.R.S,29.59,107.82,658.0,408.0,2017,12,13,346
K.R.S,29.61,107.84,768.0,408.0,2017,12,14,347
K.R.S,29.61,107.84,549.0,408.0,2017,12,15,348
K.R.S,29.61,107.85,658.0,408.0,2017,12,16,349
K.R.S,29.61,107.84,439.0,408.0,2017,12,17,350
K.R.S,29.59,107.82,330.0,408.0,2017,12,18,351
K.R.S,29.57,107.80,330.0,408.0,2017,12,19,352
K.R.S,29.57,107.80,330.0,408.0,2017,12,20,353
K.R.S,29.29,107.51,393.0,3219.0,2017,12,21,354
K.R.S,29.01,107.21,383.0,3537.0,2017,12,22,355
K.R.S,28.7,106.88,354.0,3806.0,2017,12,23,356
K.R.S,28.4,106.55,399.0,3798.0,2017,12,24,357
K.R.S,28.09,106.22,391.0,3790.0,2017,12,25,358
K.R.S,27.74,105.84,387.0,4279.0,2017,12,26,359
K.R.S,27.39,105.45,328.0,4270.0,2017,12,27,360
K.R.S,27.02,105.04,365.0,4515.0,2017,12,28,361
K.R.S,26.63,104.59,297.0,4761.0,2017,12,29,362
K.R.S,26.23,104.14,299.0,4754.0,2017,12,30,363
K.R.S,25.83,103.68,273.0,4749.0,2017,12,31,364
K.R.S,25.55,103.35,291.0,3445.0,2018,1,1,0
K.R.S,25.4,103.17,231.0,1887.0,2018,1,2,1
K.R.S,25.38,103.15,264.0,334.0,2018,1,3,2
K.R.S,25.36,103.13,264.0,334.0,2018,1,4,3
K.R.S,25.34,103.10,165.0,334.0,2018,1,5,4
K.R.S,25.32,103.08,264.0,334.0,2018,1,6,5
K.R.S,25.3,103.06,264.0,334.0,2018,1,7,6
K.R.S,25.28,103.03,165.0,334.0,2018,1,8,7
K.R.S,25.25,103,165.0,334.0,2018,1,9,8
K.R.S,25.24,102.98,261.0,331.0,2018,1,10,9
K.R.S,25.22,102.96,260.0,329.0,2018,1,11,10
K.R.S,25.19,102.93,163.0,329.0,2018,1,12,11
K.R.S,25.18,102.91,260.0,329.0,2018,1,13,12
K.R.S,24.99,102.69,208.0,2210.0,2018,1,14,13
K.R.S,24.63,102.25,161.0,4289.0,2018,1,15,14
K.R.S,24.26,101.81,205.0,4288.0,2018,1,16,15
K.R.S,23.9,101.36,157.0,4286.0,2018,1,17,16
K.R.S,23.53,100.91,172.0,4281.0,2018,1,18,17
K.R.S,23.14,100.42,187.0,4580.0,2018,1,19,18
K.R.S,22.76,99.94,141.0,4428.0,2018,1,20,19
K.R.S,22.4,99.47,171.0,4273.0,2018,1,21,20
K.R.S,22.04,99,170.0,4271.0,2018,1,22,21
K.R.S,21.67,98.52,188.0,4271.0,2018,1,23,22
K.R.S,21.36,98.10,156.0,3715.0,2018,1,24,23
K.R.S,21.2,97.89,188.0,1893.0,2018,1,25,24
K.R.S,21.17,97.85,160.0,398.0,2018,1,26,25
K.R.S,21.14,97.81,160.0,398.0,2018,1,27,26
K.R.S,21.11,97.77,160.0,398.0,2018,1,28,27
K.R.S,21.08,97.73,160.0,398.0,2018,1,29,28
K.R.S,21.06,97.70,245.0,398.0,2018,1,30,29
K.R.S,21.04,97.67,245.0,398.0,2018,1,31,30
K.R.S,21.02,97.64,245.0,398.0,2018,2,1,31
K.R.S,20.99,97.60,151.0,398.0,2018,2,2,32
K.R.S,20.96,97.56,151.0,398.0,2018,2,3,33
K.R.S,20.93,97.52,160.0,398.0,2018,2,4,34
K.R.S,20.9,97.48,160.0,398.0,2018,2,5,35
K.R.S,20.75,97.27,196.0,1877.0,2018,2,6,36
K.R.S,20.38,96.76,182.0,4357.0,2018,2,7,37
K.R.S,20.01,96.24,156.0,4355.0,2018,2,8,38
K.R.S,19.63,95.71,134.0,4353.0,2018,2,9,39
K.R.S,19.26,95.18,183.0,4352.0,2018,2,10,40
K.R.S,18.9,94.64,173.0,4347.0,2018,2,11,41
K.R.S,18.52,94.09,127.0,4342.0,2018,2,12,42
K.R.S,18.15,93.53,144.0,4340.0,2018,2,13,43
K.R.S,17.79,92.97,167.0,4338.0,2018,2,14,44
K.R.S,17.41,92.39,125.0,4336.0,2018,2,15,45
K.R.S,17.11,91.91,169.0,3619.0,2018,2,16,46
K.R.S,16.85,91.49,192.0,3132.0,2018,2,17,47
K.R.S,16.55,91.01,134.0,3506.0,2018,2,18,48
K.R.S,16.24,90.50,139.0,3626.0,2018,2,19,49
K.R.S,16.05,90.19,179.0,2264.0,2018,2,20,50
K.R.S,16.03,90.15,165.0,361.0,2018,2,21,51
K.R.S,16.0,90.11,164.0,360.0,2018,2,22,52
K.R.S,15.98,90.07,164.0,360.0,2018,2,23,53
K.R.S,15.95,90.03,164.0,360.0,2018,2,24,54
K.R.S,15.94,90,233.0,359.0,2018,2,25,55
K.R.S,15.91,89.96,168.0,359.0,2018,2,26,56
K.R.S,15.89,89.92,167.0,358.0,2018,2,27,57
K.R.S,15.87,89.88,167.0,358.0,2018,2,28,58
K.R.S,15.84,89.84,167.0,358.0,2018,3,1,59
K.R.S,15.82,89.80,167.0,358.0,2018,3,2,60
K.R.S,15.75,89.68,131.0,858.0,2018,3,3,61
K.R.S,15.68,89.56,131.0,858.0,2018,3,4,62
K.R.S,15.65,89.52,173.0,357.0,2018,3,5,63
K.R.S,15.63,89.48,173.0,357.0,2018,3,6,64
K.R.S,15.48,89.22,132.0,1810.0,2018,3,7,65
K.R.S,15.2,88.74,140.0,3263.0,2018,3,8,66
K.R.S,14.93,88.26,180.0,3261.0,2018,3,9,67
K.R.S,14.61,87.69,146.0,3762.0,2018,3,10,68
K.R.S,14.29,87.12,193.0,3760.0,2018,3,11,69
K.R.S,13.97,86.53,186.0,3794.0,2018,3,12,70
K.R.S,13.65,85.93,153.0,3789.0,2018,3,13,71
K.R.S,13.34,85.32,184.0,3786.0,2018,3,14,72
K.R.S,13.02,84.70,171.0,3781.0,2018,3,15,73
K.R.S,12.7,84.07,163.0,3777.0,2018,3,16,74
K.R.S,12.44,83.55,186.0,3074.0,2018,3,17,75
K.R.S,12.19,83.03,195.0,3071.0,2018,3,18,76
K.R.S,11.93,82.49,163.0,3068.0,2018,3,19,77
K.R.S,11.67,81.95,173.0,3064.0,2018,3,20,78
K.R.S,11.42,81.40,195.0,3061.0,2018,3,21,79
K.R.S,11.16,80.84,162.0,3057.0,2018,3,22,80
K.R.S,11.07,80.64,169.0,1134.0,2018,3,23,81
K.R.S,11.05,80.59,154.0,341.0,2018,3,24,82
K.R.S,11.03,80.54,153.0,340.0,2018,3,25,83
K.R.S,11.0,80.49,153.0,340.0,2018,3,26,84
K.R.S,10.98,80.44,152.0,339.0,2018,3,27,85
K.R.S,10.96,80.39,152.0,339.0,2018,3,28,86
K.R.S,10.94,80.34,152.0,339.0,2018,3,29,87
K.R.S,10.91,80.29,150.0,337.0,2018,3,30,88
K.R.S,10.89,80.24,149.0,336.0,2018,3,31,89
K.R.S,10.87,80.19,149.0,336.0,2018,4,1,90
K.R.S,10.85,80.14,174.0,335.0,2018,4,2,91
K.R.S,10.83,80.10,224.0,333.0,2018,4,3,92
K.R.S,10.81,80.05,171.0,332.0,2018,4,4,93
K.R.S,10.78,80,170.0,331.0,2018,4,5,94
K.R.S,10.75,79.91,138.0,495.0,2018,4,6,95
K.R.S,10.69,79.79,151.0,659.0,2018,4,7,96
K.R.S,10.64,79.67,150.0,658.0,2018,4,8,97
K.R.S,10.5,79.34,160.0,1723.0,2018,4,9,98
K.R.S,10.12,78.44,153.0,4491.0,2018,4,10,99
K.R.S,9.74,77.52,156.0,4466.0,2018,4,11,100
K.R.S,9.36,76.59,157.0,4388.0,2018,4,12,101
K.R.S,9.06,75.81,153.0,3596.0,2018,4,13,102
K.R.S,8.75,75,92.0,3583.0,2018,4,14,103
K.R.S,8.48,74.28,114.0,3108.0,2018,4,15,104
K.R.S,8.36,73.94,167.0,1530.0,2018,4,16,105
K.R.S,8.33,73.87,155.0,366.0,2018,4,17,106
K.R.S,8.32,73.82,165.0,293.0,2018,4,18,107
K.R.S,8.3,73.77,168.0,292.0,2018,4,19,108
K.R.S,8.28,73.71,127.0,292.0,2018,4,20,109
K.R.S,8.27,73.68,251.0,292.0,2018,4,21,110
K.R.S,8.25,73.63,168.0,292.0,2018,4,22,111
K.R.S,8.23,73.58,168.0,292.0,2018,4,23,112
K.R.S,8.21,73.53,168.0,292.0,2018,4,24,113
K.R.S,8.19,73.48,167.0,291.0,2018,4,25,114
K.R.S,8.18,73.43,167.0,291.0,2018,4,26,115
K.R.S,8.16,73.38,167.0,291.0,2018,4,27,116
K.R.S,8.14,73.33,167.0,291.0,2018,4,28,117
K.R.S,8.09,73.20,150.0,605.0,2018,4,29,118
K.R.S,8.04,73.04,129.0,707.0,2018,4,30,119
K.R.S,7.98,72.87,104.0,700.0,2018,5,1,120
K.R.S,7.92,72.70,344.0,935.0,2018,5,2,121
K.R.S,7.84,72.46,115.0,986.0,2018,5,3,122
K.R.S,7.76,72.24,190.0,981.0,2018,5,4,123
K.R.S,7.68,72.02,185.0,976.0,2018,5,5,124
K.R.S,7.61,71.80,205.0,971.0,2018,5,6,125
K.R.S,7.54,71.58,202.0,966.0,2018,5,7,126
K.R.S,7.46,71.36,197.0,961.0,2018,5,8,127
K.R.S,7.4,71.16,269.0,956.0,2018,5,9,128
K.R.S,7.33,70.95,233.0,952.0,2018,5,10,129
K.R.S,7.26,70.75,284.0,947.0,2018,5,11,130
K.R.S,7.19,70.53,261.0,998.0,2018,5,12,131
K.R.S,7.13,70.33,330.0,993.0,2018,5,13,132
K.R.S,7.06,70.13,324.0,987.0,2018,5,14,133
K.R.S,6.99,69.91,244.0,971.0,2018,5,15,134
K.R.S,6.93,69.71,316.0,955.0,2018,5,16,135
K.R.S,6.87,69.52,343.0,950.0,2018,5,17,136
K.R.S,6.83,69.37,482.0,945.0,2018,5,18,137
K.R.S,6.79,69.24,550.0,942.0,2018,5,19,138
K.R.S,6.76,69.14,655.0,939.0,2018,5,20,139
K.R.S,6.76,69.14,1012.0,937.0,2018,5,21,140
K.R.S,6.88,69.55,2491.0,943.0,2018,5,22,141
K.R.S,7.04,70.05,2844.0,966.0,2018,5,23,142
K.R.S,7.2,70.55,2929.0,989.0,2018,5,24,143
K.R.S,7.34,71,2755.0,1001.0,2018,5,25,144
K.R.S,7.54,71.60,3073.0,678.0,2018,5,26,145
K.R.S,7.8,72.35,3370.0,348.0,2018,5,27,146
K.R.S,8.06,73.10,3450.0,357.0,2018,5,28,147
K.R.S,8.31,73.80,3270.0,291.0,2018,5,29,148
K.R.S,8.53,74.40,2916.0,293.0,2018,5,30,149
K.R.S,8.67,74.80,2093.0,295.0,2018,5,31,150
K.R.S,8.79,75.10,1684.0,298.0,2018,6,1,151
K.R.S,8.96,75.55,2361.0,301.0,2018,6,2,152
K.R.S,9.09,75.90,1921.0,302.0,2018,6,3,153
K.R.S,9.21,76.20,1731.0,303.0,2018,6,4,154
K.R.S,9.31,76.45,1521.0,304.0,2018,6,5,155
K.R.S,9.41,76.70,1521.0,305.0,2018,6,6,156
K.R.S,9.52,77,1750.0,306.0,2018,6,7,157
K.R.S,9.63,77.25,1564.0,306.0,2018,6,8,158
K.R.S,9.73,77.50,1565.0,307.0,2018,6,9,159
K.R.S,9.87,77.85,2037.0,308.0,2018,6,10,160
K.R.S,10.57,79.50,8478.0,313.0,2018,6,11,161
K.R.S,12.08,82.80,17883.0,342.0,2018,6,12,162
K.R.S,14.01,86.60,22871.0,368.0,2018,6,13,163
K.R.S,16.42,90.80,28383.0,394.0,2018,6,14,164
K.R.S,18.8,94.50,28096.0,416.0,2018,6,15,165
K.R.S,21.43,98.20,31037.0,437.0,2018,6,16,166
K.R.S,23.4,100.75,23424.0,453.0,2018,6,17,167
K.R.S,24.34,101.90,11297.0,369.0,2018,6,18,168
K.R.S,24.96,102.65,7753.0,376.0,2018,6,19,169
K.R.S,25.81,103.65,6398.0,381.0,2018,6,20,170
K.R.S,25.98,103.85,6494.0,388.0,2018,6,21,171
K.R.S,26.55,104.50,7776.0,1045.0,2018,6,22,172
K.R.S,26.99,105,8206.0,2961.0,2018,6,23,173
K.R.S,27.12,105.15,5194.0,3464.0,2018,6,24,174
K.R.S,27.3,105.35,5715.0,3464.0,2018,6,25,175
K.R.S,27.39,105.45,4178.0,2970.0,2018,6,26,176
K.R.S,27.49,105.56,4286.0,2974.0,2018,6,27,177
K.R.S,27.55,105.63,3995.0,3099.0,2018,6,28,178
K.R.S,28.12,106.25,10168.0,3473.0,2018,6,29,179
K.R.S,29.24,107.45,16604.0,3494.0,2018,6,30,180
K.R.S,29.95,108.20,11958.0,3516.0,2018,7,1,181
K.R.S,30.29,108.55,7603.0,3530.0,2018,7,2,182
K.R.S,30.49,108.76,6039.0,3537.0,2018,7,3,183
K.R.S,30.58,108.85,4490.0,3335.0,2018,7,4,184
K.R.S,30.49,108.76,6039.0,3537.0,2018,7,5,185
K.R.S,30.65,108.92,3642.0,3609.0,2018,7,6,186
K.R.S,30.55,108.82,2505.0,3483.0,2018,7,7,187
K.R.S,30.5,108.77,3066.0,3482.0,2018,7,8,188
K.R.S,32.0,110.40,22437.0,3499.0,2018,7,9,189
K.R.S,35.0,112.70,31490.0,3571.0,2018,7,10,190
K.R.S,37.0,115.20,35698.0,3612.0,2018,7,11,191
K.R.S,40.0,117.70,37783.0,3768.0,2018,7,12,192
K.R.S,43.0,120.20,39737.0,3766.0,2018,7,13,193
K.R.S,47.0,122.70,41961.0,3929.0,2018,7,14,194
K.R.S,48.0,123.43,43654.0,32007.0,2018,7,15,195
K.R.S,48.82,124.35,40739.0,47816.0,2018,7,21,201
K.R.S,47.31,123.25,31534.0,48859.0,2018,7,22,202
K.R.S,46.8,122.87,40243.0,38202.0,2018,7,25,205
K.R.S,47.11,123.10,45331.0,48780.0,2018,7,27,207
K.R.S,46.57,122.70,34740.0,40780.0,2018,7,28,208
K.R.S,46.54,122.68,22945.0,23069.0,2018,7,29,209
K.R.S,46.41,122.58,16693.0,18056.0,2018,7,30,210
K.R.S,46.57,122.70,9421.0,7378.0,2018,7,31,211
K.R.S,46.82,122.89,8135.0,5009.0,2018,8,1,212
K.R.S,47.11,123.10,8608.0,5123.0,2018,8,2,213
K.R.S,47.46,123.36,9476.0,5160.0,2018,8,3,214
K.R.S,47.72,123.55,8104.0,4897.0,2018,8,4,215
K.R.S,47.83,123.63,6125.0,4657.0,2018,8,5,216
K.R.S,47.99,123.75,6758.0,4657.0,2018,8,6,217
K.R.S,48.05,123.79,5493.0,4657.0,2018,8,7,218
K.R.S,48.01,123.76,4386.0,4657.0,2018,8,8,219
K.R.S,48.68,124.25,12710.0,4671.0,2018,8,9,220
K.R.S,47.11,123.10,40538.0,62319.0,2018,8,11,222
K.R.S,45.55,121.94,31672.0,49444.0,2018,8,12,223
K.R.S,45.63,122,27528.0,26425.0,2018,8,13,224
K.R.S,45.97,122.25,28438.0,18632.0,2018,8,22,233
K.R.S,47.79,123.60,25857.0,4570.0,2018,8,23,234
K.R.S,49.17,124.60,24536.0,8328.0,2018,8,24,235
K.R.S,49.31,124.70,21170.0,19362.0,2018,8,25,236
K.R.S,48.78,124.32,20645.0,26590.0,2018,8,26,237
K.R.S,48.61,124.20,10162.0,11907.0,2018,8,27,238
K.R.S,48.96,124.45,8944.0,4713.0,2018,8,28,239
K.R.S,49.42,124.78,10237.0,4714.0,2018,8,29,240
K.R.S,49.45,124.80,9880.0,9364.0,2018,8,30,241
K.R.S,49.45,124.80,10377.0,10184.0,2018,8,31,242
K.R.S,49.45,124.80,11455.0,11278.0,2018,9,1,243
K.R.S,49.45,124.80,7111.0,6902.0,2018,9,2,244
K.R.S,49.45,124.80,7111.0,6902.0,2018,9,3,245
K.R.S,49.45,124.80,5470.0,5081.0,2018,9,4,246
K.R.S,49.37,124.74,3954.0,4714.0,2018,9,5,247
K.R.S,49.13,124.57,2177.0,4714.0,2018,9,6,248
K.R.S,48.78,124.32,884.0,4713.0,2018,9,7,249
K.R.S,48.41,124.05,1323.0,5476.0,2018,9,8,250
K.R.S,48.02,123.77,1235.0,5475.0,2018,9,9,251
K.R.S,47.63,123.48,1167.0,5548.0,2018,9,10,252
K.R.S,47.24,123.20,1270.0,5493.0,2018,9,11,253
K.R.S,46.85,122.91,1090.0,5443.0,2018,9,12,254
K.R.S,46.58,122.71,2508.0,5404.0,2018,9,13,255
K.R.S,46.26,122.47,1877.0,5393.0,2018,9,14,256
K.R.S,45.87,122.18,1069.0,5358.0,2018,9,15,257
K.R.S,45.87,121.93,1446.0,4840.0,2018,9,16,258
K.R.S,45.16,121.64,1071.0,5268.0,2018,9,17,259
K.R.S,44.78,121.35,1040.0,5236.0,2018,9,18,260
K.R.S,44.32,121,1030.0,5226.0,2018,9,19,261
K.R.S,44.03,120.77,1071.0,5196.0,2018,9,20,262
K.R.S,43.7,120.51,1022.0,4685.0,2018,9,21,263
K.R.S,43.41,120.29,1088.0,4158.0,2018,9,22,264
K.R.S,43.13,120.07,1079.0,4149.0,2018,9,23,265
K.R.S,42.89,119.88,1108.0,3697.0,2018,9,24,266
K.R.S,42.79,119.80,1118.0,2090.0,2018,9,25,267
K.R.S,43.17,120.10,6154.0,1585.0,2018,9,26,268
K.R.S,43.88,120.65,9677.0,1337.0,2018,9,27,269
K.R.S,45.24,121.70,17389.0,1405.0,2018,9,28,270
K.R.S,46.43,122.60,15495.0,1463.0,2018,9,29,271
K.R.S,47.38,123.30,12660.0,1521.0,2018,9,30,272
K.R.S,47.95,123.72,8418.0,1572.0,2018,10,1,273
K.R.S,48.5,124.12,9003.0,2383.0,2018,10,2,274
K.R.S,48.75,124.30,7558.0,4395.0,2018,10,3,275
K.R.S,48.87,124.38,5759.0,4210.0,2018,10,4,276
K.R.S,49.09,124.54,6553.0,3711.0,2018,10,5,277
K.R.S,49.31,124.70,6553.0,3711.0,2018,10,6,278
K.R.S,49.45,124.80,5584.0,3711.0,2018,10,7,279
K.R.S,49.45,124.80,3969.0,3711.0,2018,10,8,280
K.R.S,49.45,124.80,3969.0,3711.0,2018,10,9,281
K.R.S,49.45,124.80,3969.0,3711.0,2018,10,10,282
K.R.S,49.45,124.80,3969.0,3711.0,2018,10,11,283
K.R.S,49.45,124.80,4017.0,3761.0,2018,10,12,284
K.R.S,49.45,124.80,4017.0,3761.0,2018,10,13,285
K.R.S,49.45,124.80,4017.0,3761.0,2018,10,14,286
K.R.S,49.45,124.80,4043.0,3761.0,2018,10,15,287
K.R.S,49.45,124.80,4069.0,3811.0,2018,10,16,288
K.R.S,49.45,124.80,3534.0,3277.0,2018,10,17,289
K.R.S,49.45,124.80,2899.0,2642.0,2018,10,18,290
K.R.S,49.45,124.80,10598.0,10342.0,2018,10,19,291
K.R.S,49.45,124.80,6474.0,5963.0,2018,10,20,292
K.R.S,49.45,124.80,6558.0,6470.0,2018,10,21,293
K.R.S,49.45,124.80,3969.0,3711.0,2018,10,22,294
K.R.S,49.45,124.80,4215.0,3957.0,2018,10,23,295
K.R.S,49.45,124.80,4460.0,4202.0,2018,10,24,296
K.R.S,49.45,124.80,4460.0,4202.0,2018,10,25,297
K.R.S,49.45,124.80,4508.0,4252.0,2018,10,26,298
K.R.S,49.45,124.80,4508.0,4252.0,2018,10,27,299
K.R.S,49.31,124.70,2893.0,4252.0,2018,10,28,300
K.R.S,49.06,124.52,2108.0,4758.0,2018,10,29,301
K.R.S,48.77,124.31,1624.0,4758.0,2018,10,30,302
K.R.S,48.43,124.07,1138.0,4757.0,2018,10,31,303
K.R.S,48.09,123.82,991.0,4715.0,2018,11,1,304
K.R.S,47.75,123.57,951.0,4701.0,2018,11,2,305
K.R.S,47.41,123.32,913.0,4663.0,2018,11,3,306
K.R.S,47.07,123.07,900.0,4650.0,2018,11,4,307
K.R.S,46.73,122.82,920.0,4613.0,2018,11,5,308
K.R.S,46.39,122.57,929.0,4599.0,2018,11,6,309
K.R.S,46.06,122.32,894.0,4565.0,2018,11,7,310
K.R.S,45.73,122.07,883.0,4553.0,2018,11,8,311
K.R.S,45.4,121.82,909.0,4523.0,2018,11,9,312
K.R.S,45.07,121.57,919.0,4512.0,2018,11,10,313
K.R.S,44.74,121.32,888.0,4481.0,2018,11,11,314
K.R.S,44.42,121.07,878.0,4471.0,2018,11,12,315
K.R.S,44.09,120.82,907.0,4441.0,2018,11,13,316
K.R.S,43.77,120.57,918.0,4430.0,2018,11,14,317
K.R.S,43.45,120.32,891.0,4403.0,2018,11,15,318
K.R.S,43.45,120.32,891.0,4403.0,2018,11,16,319
K.R.S,42.82,119.82,909.0,4367.0,2018,11,17,320
K.R.S,42.49,119.56,776.0,4357.0,2018,11,18,321
K.R.S,42.17,119.30,753.0,4335.0,2018,11,19,322
K.R.S,41.85,119.05,890.0,4327.0,2018,11,20,323
K.R.S,41.53,118.79,785.0,4304.0,2018,11,21,324
K.R.S,41.22,118.53,792.0,4296.0,2018,11,22,325
K.R.S,40.92,118.29,1056.0,4276.0,2018,11,23,326
K.R.S,40.63,118.05,1049.0,4269.0,2018,11,24,327
K.R.S,40.42,117.88,1114.0,3741.0,2018,11,25,328
K.R.S,40.2,117.69,1532.0,4239.0,2018,11,26,329
K.R.S,39.94,117.48,1499.0,4232.0,2018,11,27,330
K.R.S,39.73,117.30,1896.0,4212.0,2018,11,28,331
K.R.S,39.49,117.10,1619.0,4212.0,2018,11,29,332
K.R.S,39.25,116.90,1643.0,4206.0,2018,11,30,333
K.R.S,39.03,116.71,1776.0,4187.0,2018,12,1,334
K.R.S,38.78,116.50,1517.0,4186.0,2018,12,2,335
K.R.S,39.0,116.28,1366.0,4170.0,2018,12,3,336
K.R.S,38.0,116.10,1403.0,3665.0,2018,12,4,337
K.R.S,38.0,115.95,1317.0,3160.0,2018,12,5,338
K.R.S,38.0,115.80,1330.0,3144.0,2018,12,6,339
K.R.S,38.0,115.71,1126.0,2147.0,2018,12,7,340
K.R.S,38.0,115.63,1258.0,1640.0,2018,12,8,341
K.R.S,38.0,115.59,1281.0,1639.0,2018,12,9,342
K.R.S,37.67,115.54,1297.0,1787.0,2018,12,10,343
K.R.S,37.6,115.48,1207.0,1830.0,2018,12,11,344
K.R.S,37.55,115.43,1372.0,1863.0,2018,12,12,345
K.R.S,37.49,115.38,1372.0,1863.0,2018,12,13,346
K.R.S,37.44,115.34,1504.0,1863.0,2018,12,14,347
K.R.S,37.4,115.30,1404.0,1763.0,2018,12,15,348
K.R.S,37.35,115.26,1404.0,1763.0,2018,12,16,349
K.R.S,37.29,115.21,1272.0,1763.0,2018,12,17,350
K.R.S,37.25,115.17,1354.0,1713.0,2018,12,18,351
K.R.S,37.2,115.13,1302.0,1662.0,2018,12,19,352
K.R.S,37.16,115.09,1289.0,1662.0,2018,12,20,353
K.R.S,37.1,115.04,1157.0,1662.0,2018,12,21,354
K.R.S,37.05,115,1289.0,1662.0,2018,12,22,355
K.R.S,37.01,114.96,1184.0,1547.0,2018,12,23,356
K.R.S,36.97,114.92,1179.0,1542.0,2018,12,24,357
K.R.S,36.91,114.87,1050.0,1542.0,2018,12,25,358
K.R.S,36.84,114.81,921.0,1542.0,2018,12,26,359
K.R.S,36.79,114.76,1050.0,1542.0,2018,12,27,360
K.R.S,36.72,114.70,921.0,1542.0,2018,12,28,361
K.R.S,36.66,114.65,622.0,1114.0,2018,12,29,362
K.R.S,36.64,114.63,582.0,686.0,2018,12,30,363
K.R.S,36.61,114.60,453.0,686.0,2018,12,31,364
K.R.S,36.59,114.58,581.0,685.0,2019,1,1,0
K.R.S,36.56,114.56,594.0,685.0,2019,1,2,1
K.R.S,36.53,114.53,465.0,685.0,2019,1,3,2
