FLOW_DATE,RESERVOIR,PRESENT_STORAGE_TMC,RES_LEVEL_FT,INFLOW_CUSECS,OUTFLOW_CUECS,YEAR,MONTH,DATE,DAY,SEASON
2018-03-31,Hemavathi,5.98,2868.33,8.0,200.0,2018.0,3.0,31.0,89.0,SUMMER
2019-03-31,Hemavathi,5.94,2868.23,196.0,600.0,2019.0,3.0,31.0,89.0,SUMMER
2020-03-31,Hemavathi,17.73,2896.54,57.0,500.0,2020.0,3.0,31.0,89.0,SUMMER
2011-03-31,Harangi,4.08,2839.13,50.0,40.0,2011.0,3.0,31.0,89.0,SUMMER
2014-03-31,Harangi,1.76,2808.68,12.0,0.0,2014.0,3.0,31.0,89.0,SUMMER
2015-03-31,Harangi,1.12,2797.71,11.0,0.0,2015.0,3.0,31.0,89.0,SUMMER
2016-03-31,Harangi,1.0,2795.23,12.0,0.0,2016.0,3.0,31.0,89.0,SUMMER
2017-03-31,Harangi,1.68,2807.46,4.0,9.0,2017.0,3.0,31.0,89.0,SUMMER
2018-03-31,Harangi,1.72,2808.12,160.0,440.0,2018.0,3.0,31.0,89.0,SUMMER
2019-03-31,Harangi,1.63,2806.80,65.0,160.0,2019.0,3.0,31.0,89.0,SUMMER
2020-03-31,Harangi,3.4,2831.11,65.0,80.0,2020.0,3.0,31.0,89.0,SUMMER
2011-03-31,Kabini,11.41,2269.43,39.0,381.0,2011.0,3.0,31.0,89.0,SUMMER
2014-03-31,Kabini,11.74,2270.11,60.0,796.0,2014.0,3.0,31.0,89.0,SUMMER
2015-03-31,Kabini,12.84,2272.30,75.0,1050.0,2015.0,3.0,31.0,89.0,SUMMER
2016-03-31,Kabini,6.45,2257.57,59.0,500.0,2016.0,3.0,31.0,89.0,SUMMER
2017-03-31,Kabini,4.26,2250.63,66.0,100.0,2017.0,3.0,31.0,89.0,SUMMER
2018-03-31,Kabini,7.86,2261.41,141.0,600.0,2018.0,3.0,31.0,89.0,SUMMER
2019-03-31,Kabini,10.21,2266.88,47.0,1325.0,2019.0,3.0,31.0,89.0,SUMMER
2020-03-31,Kabini,12.76,2272.15,110.0,1025.0,2020.0,3.0,31.0,89.0,SUMMER
2011-03-31,K.R.S,27.89,106,613.0,4097.0,2011.0,3.0,31.0,89.0,SUMMER
2014-03-31,K.R.S,20.01,96.25,115.0,413.0,2014.0,3.0,31.0,89.0,SUMMER
2015-03-31,K.R.S,21.08,97.73,255.0,4172.0,2015.0,3.0,31.0,89.0,SUMMER
2016-03-31,K.R.S,12.22,83.10,187.0,335.0,2016.0,3.0,31.0,89.0,SUMMER
2017-03-31,K.R.S,9.65,77.31,252.0,1270.0,2017.0,3.0,31.0,89.0,SUMMER
2018-03-31,K.R.S,10.89,80.24,149.0,336.0,2018.0,3.0,31.0,89.0,SUMMER
2019-03-31,K.R.S,20.64,97.13,70.0,3857.0,2019.0,3.0,31.0,89.0,SUMMER
2020-03-31,K.R.S,26.86,104.86,111.0,3475.0,2020.0,3.0,31.0,89.0,SUMMER
2011-04-01,Hemavathi,17.77,2896.60,46.0,3450.0,2011.0,4.0,1.0,90.0,SUMMER
2014-04-01,Hemavathi,6.11,2868.70,39.0,750.0,2014.0,4.0,1.0,90.0,SUMMER
2015-04-01,Hemavathi,6.24,2869.16,152.0,500.0,2015.0,4.0,1.0,90.0,SUMMER
2016-04-01,Hemavathi,5.17,2865.54,62.0,125.0,2016.0,4.0,1.0,90.0,SUMMER
2017-04-01,Hemavathi,3.27,2856.40,0.0,125.0,2017.0,4.0,1.0,90.0,SUMMER
2018-04-01,Hemavathi,5.96,2868.27,7.0,200.0,2018.0,4.0,1.0,90.0,SUMMER
2019-04-01,Hemavathi,5.9,2868.10,216.0,700.0,2019.0,4.0,1.0,90.0,SUMMER
2020-04-01,Hemavathi,17.62,2896.34,43.0,1267.0,2020.0,4.0,1.0,90.0,SUMMER
2011-04-01,Harangi,4.08,2839.12,34.0,30.0,2011.0,4.0,1.0,90.0,SUMMER
2014-04-01,Harangi,1.76,2808.68,12.0,0.0,2014.0,4.0,1.0,90.0,SUMMER
2015-04-01,Harangi,1.13,2797.78,51.0,0.0,2015.0,4.0,1.0,90.0,SUMMER
2016-04-01,Harangi,1.0,2795.23,12.0,0.0,2016.0,4.0,1.0,90.0,SUMMER
2017-04-01,Harangi,1.67,2807.41,4.0,9.0,2017.0,4.0,1.0,90.0,SUMMER
2018-04-01,Harangi,1.72,2808.11,145.0,530.0,2018.0,4.0,1.0,90.0,SUMMER
2019-04-01,Harangi,1.61,2806.50,65.0,160.0,2019.0,4.0,1.0,90.0,SUMMER
2020-04-01,Harangi,3.39,2831.05,65.0,80.0,2020.0,4.0,1.0,90.0,SUMMER
2011-04-01,Kabini,11.35,2269.31,35.0,600.0,2011.0,4.0,1.0,90.0,SUMMER
2014-04-01,Kabini,11.66,2269.95,63.0,850.0,2014.0,4.0,1.0,90.0,SUMMER
2015-04-01,Kabini,12.74,2272.12,75.0,1050.0,2015.0,4.0,1.0,90.0,SUMMER
2016-04-01,Kabini,6.41,2257.44,58.0,500.0,2016.0,4.0,1.0,90.0,SUMMER
2017-04-01,Kabini,4.25,2250.59,35.0,100.0,2017.0,4.0,1.0,90.0,SUMMER
2018-04-01,Kabini,7.82,2261.29,140.0,600.0,2018.0,4.0,1.0,90.0,SUMMER
2019-04-01,Kabini,10.13,2266.71,35.0,825.0,2019.0,4.0,1.0,90.0,SUMMER
2020-04-01,Kabini,12.66,2271.96,147.0,1175.0,2020.0,4.0,1.0,90.0,SUMMER
2011-04-01,K.R.S,27.57,105.65,587.0,4089.0,2011.0,4.0,1.0,90.0,SUMMER
2014-04-01,K.R.S,19.98,96.20,115.0,413.0,2014.0,4.0,1.0,90.0,SUMMER
2015-04-01,K.R.S,20.73,97.25,215.0,4171.0,2015.0,4.0,1.0,90.0,SUMMER
2016-04-01,K.R.S,12.2,83.06,187.0,335.0,2016.0,4.0,1.0,90.0,SUMMER
2017-04-01,K.R.S,9.55,77.07,227.0,1292.0,2017.0,4.0,1.0,90.0,SUMMER
2018-04-01,K.R.S,10.87,80.19,149.0,336.0,2018.0,4.0,1.0,90.0,SUMMER
2019-04-01,K.R.S,20.31,96.66,59.0,3856.0,2019.0,4.0,1.0,90.0,SUMMER
2020-04-01,K.R.S,26.56,104.51,90.0,3507.0,2020.0,4.0,1.0,90.0,SUMMER
2011-04-02,Hemavathi,17.46,2896.06,43.0,3450.0,2011.0,4.0,2.0,91.0,SUMMER
2014-04-02,Hemavathi,6.04,2868.51,40.0,750.0,2014.0,4.0,2.0,91.0,SUMMER
2015-04-02,Hemavathi,6.21,2868.99,176.0,500.0,2015.0,4.0,2.0,91.0,SUMMER
2016-04-02,Hemavathi,5.16,2865.50,62.0,125.0,2016.0,4.0,2.0,91.0,SUMMER
2017-04-02,Hemavathi,3.26,2856.32,0.0,125.0,2017.0,4.0,2.0,91.0,SUMMER
2018-04-02,Hemavathi,5.94,2868.21,7.0,200.0,2018.0,4.0,2.0,91.0,SUMMER
2019-04-02,Hemavathi,5.81,2867.84,147.0,1150.0,2019.0,4.0,2.0,91.0,SUMMER
2020-04-02,Hemavathi,17.49,2896.10,15.0,1500.0,2020.0,4.0,2.0,91.0,SUMMER
2011-04-02,Harangi,4.07,2839.05,57.0,125.0,2011.0,4.0,2.0,91.0,SUMMER
2014-04-02,Harangi,1.76,2808.67,4.0,0.0,2014.0,4.0,2.0,91.0,SUMMER
2015-04-02,Harangi,1.13,2797.81,45.0,0.0,2015.0,4.0,2.0,91.0,SUMMER
2016-04-02,Harangi,1.0,2795.23,12.0,0.0,2016.0,4.0,2.0,91.0,SUMMER
2017-04-02,Harangi,1.67,2807.36,4.0,9.0,2017.0,4.0,2.0,91.0,SUMMER
2018-04-02,Harangi,1.72,2808.14,104.0,80.0,2018.0,4.0,2.0,91.0,SUMMER
2019-04-02,Harangi,1.59,2806.20,65.0,150.0,2019.0,4.0,2.0,91.0,SUMMER
2020-04-02,Harangi,3.39,2830.96,60.0,90.0,2020.0,4.0,2.0,91.0,SUMMER
2011-04-02,Kabini,11.29,2269.19,69.0,600.0,2011.0,4.0,2.0,91.0,SUMMER
2014-04-02,Kabini,11.58,2269.78,42.0,850.0,2014.0,4.0,2.0,91.0,SUMMER
2015-04-02,Kabini,12.65,2271.94,122.0,1050.0,2015.0,4.0,2.0,91.0,SUMMER
2016-04-02,Kabini,6.36,2257.29,55.0,563.0,2016.0,4.0,2.0,91.0,SUMMER
2017-04-02,Kabini,4.24,2250.54,24.0,100.0,2017.0,4.0,2.0,91.0,SUMMER
2018-04-02,Kabini,7.77,2261.16,110.0,600.0,2018.0,4.0,2.0,91.0,SUMMER
2019-04-02,Kabini,10.06,2266.54,42.0,800.0,2019.0,4.0,2.0,91.0,SUMMER
2020-04-02,Kabini,12.54,2271.73,110.0,1325.0,2020.0,4.0,2.0,91.0,SUMMER
2011-04-02,K.R.S,27.26,105.30,632.0,4082.0,2011.0,4.0,2.0,91.0,SUMMER
2014-04-02,K.R.S,19.94,96.15,196.0,413.0,2014.0,4.0,2.0,91.0,SUMMER
2015-04-02,K.R.S,20.38,96.76,223.0,4170.0,2015.0,4.0,2.0,91.0,SUMMER
2016-04-02,K.R.S,12.18,83.02,215.0,335.0,2016.0,4.0,2.0,91.0,SUMMER
2017-04-02,K.R.S,9.45,76.82,250.0,1313.0,2017.0,4.0,2.0,91.0,SUMMER
2018-04-02,K.R.S,10.85,80.14,174.0,335.0,2018.0,4.0,2.0,91.0,SUMMER
2019-04-02,K.R.S,19.97,96.19,128.0,3855.0,2019.0,4.0,2.0,91.0,SUMMER
2020-04-02,K.R.S,26.42,104.35,159.0,1593.0,2020.0,4.0,2.0,91.0,SUMMER
2011-04-03,Hemavathi,17.16,2895.52,42.0,3450.0,2011.0,4.0,3.0,92.0,SUMMER
2014-04-03,Hemavathi,5.97,2868.32,40.0,750.0,2014.0,4.0,3.0,92.0,SUMMER
2015-04-03,Hemavathi,6.21,2868.99,151.0,500.0,2015.0,4.0,3.0,92.0,SUMMER
2016-04-03,Hemavathi,5.15,2865.46,63.0,125.0,2016.0,4.0,3.0,92.0,SUMMER
2017-04-03,Hemavathi,3.24,2856.24,0.0,125.0,2017.0,4.0,3.0,92.0,SUMMER
2018-04-03,Hemavathi,5.92,2868.15,8.0,200.0,2018.0,4.0,3.0,92.0,SUMMER
2019-04-03,Hemavathi,5.71,2867.56,116.0,1200.0,2019.0,4.0,3.0,92.0,SUMMER
2020-04-03,Hemavathi,17.33,2895.83,28.0,1708.0,2020.0,4.0,3.0,92.0,SUMMER
2011-04-03,Harangi,4.05,2838.91,48.0,200.0,2011.0,4.0,3.0,92.0,SUMMER
2014-04-03,Harangi,1.76,2808.68,20.0,0.0,2014.0,4.0,3.0,92.0,SUMMER
2015-04-03,Harangi,1.14,2797.91,52.0,0.0,2015.0,4.0,3.0,92.0,SUMMER
2016-04-03,Harangi,1.0,2795.23,13.0,0.0,2016.0,4.0,3.0,92.0,SUMMER
2017-04-03,Harangi,1.67,2807.31,4.0,9.0,2017.0,4.0,3.0,92.0,SUMMER
2018-04-03,Harangi,1.72,2808.17,110.0,70.0,2018.0,4.0,3.0,92.0,SUMMER
2019-04-03,Harangi,1.57,2805.90,65.0,150.0,2019.0,4.0,3.0,92.0,SUMMER
2020-04-03,Harangi,3.39,2830.90,60.0,90.0,2020.0,4.0,3.0,92.0,SUMMER
2011-04-03,Kabini,11.17,2268.93,45.0,1350.0,2011.0,4.0,3.0,92.0,SUMMER
2014-04-03,Kabini,11.46,2269.55,58.0,1202.0,2014.0,4.0,3.0,92.0,SUMMER
2015-04-03,Kabini,12.55,2271.75,86.0,1050.0,2015.0,4.0,3.0,92.0,SUMMER
2016-04-03,Kabini,6.3,2257.13,52.0,600.0,2016.0,4.0,3.0,92.0,SUMMER
2017-04-03,Kabini,4.23,2250.50,55.0,100.0,2017.0,4.0,3.0,92.0,SUMMER
2018-04-03,Kabini,7.72,2261.03,123.0,600.0,2018.0,4.0,3.0,92.0,SUMMER
2019-04-03,Kabini,9.99,2266.39,46.0,700.0,2019.0,4.0,3.0,92.0,SUMMER
2020-04-03,Kabini,12.43,2271.50,109.0,1325.0,2020.0,4.0,3.0,92.0,SUMMER
2011-04-03,K.R.S,26.92,104.92,330.0,4073.0,2011.0,4.0,3.0,92.0,SUMMER
2014-04-03,K.R.S,19.91,96.10,156.0,413.0,2014.0,4.0,3.0,92.0,SUMMER
2015-04-03,K.R.S,20.04,96.29,243.0,4170.0,2015.0,4.0,3.0,92.0,SUMMER
2016-04-03,K.R.S,12.16,82.97,161.0,334.0,2016.0,4.0,3.0,92.0,SUMMER
2017-04-03,K.R.S,9.35,76.56,207.0,1306.0,2017.0,4.0,3.0,92.0,SUMMER
2018-04-03,K.R.S,10.83,80.10,224.0,333.0,2018.0,4.0,3.0,92.0,SUMMER
2019-04-03,K.R.S,19.63,95.71,104.0,3853.0,2019.0,4.0,3.0,92.0,SUMMER
2020-04-03,K.R.S,26.37,104.30,129.0,444.0,2020.0,4.0,3.0,92.0,SUMMER
2011-04-04,Hemavathi,16.87,2895.01,36.0,3250.0,2011.0,4.0,4.0,93.0,SUMMER
2014-04-04,Hemavathi,5.91,2868.13,40.0,750.0,2014.0,4.0,4.0,93.0,SUMMER
2015-04-04,Hemavathi,6.14,2868.79,151.0,500.0,2015.0,4.0,4.0,93.0,SUMMER
2016-04-04,Hemavathi,5.14,2865.42,63.0,125.0,2016.0,4.0,4.0,93.0,SUMMER
2017-04-04,Hemavathi,3.23,2856.16,0.0,125.0,2017.0,4.0,4.0,93.0,SUMMER
2018-04-04,Hemavathi,5.89,2868.09,7.0,200.0,2018.0,4.0,4.0,93.0,SUMMER
2019-04-04,Hemavathi,5.62,2867.30,196.0,1200.0,2019.0,4.0,4.0,93.0,SUMMER
2020-04-04,Hemavathi,17.21,2895.60,7.0,1427.0,2020.0,4.0,4.0,93.0,SUMMER
2011-04-04,Harangi,4.04,2838.75,24.0,200.0,2011.0,4.0,4.0,93.0,SUMMER
2014-04-04,Harangi,1.76,2808.69,20.0,0.0,2014.0,4.0,4.0,93.0,SUMMER
2015-04-04,Harangi,1.14,2797.96,40.0,0.0,2015.0,4.0,4.0,93.0,SUMMER
2016-04-04,Harangi,1.0,2795.23,13.0,0.0,2016.0,4.0,4.0,93.0,SUMMER
2017-04-04,Harangi,1.66,2807.25,4.0,9.0,2017.0,4.0,4.0,93.0,SUMMER
2018-04-04,Harangi,1.73,2808.21,98.0,70.0,2018.0,4.0,4.0,93.0,SUMMER
2019-04-04,Harangi,1.55,2805.65,65.0,115.0,2019.0,4.0,4.0,93.0,SUMMER
2020-04-04,Harangi,3.38,2830.83,60.0,80.0,2020.0,4.0,4.0,93.0,SUMMER
2011-04-04,Kabini,11.06,2268.71,48.0,1113.0,2011.0,4.0,4.0,93.0,SUMMER
2014-04-04,Kabini,11.33,2269.27,76.0,1500.0,2014.0,4.0,4.0,93.0,SUMMER
2015-04-04,Kabini,12.46,2271.56,85.0,1050.0,2015.0,4.0,4.0,93.0,SUMMER
2016-04-04,Kabini,6.25,2256.97,51.0,600.0,2016.0,4.0,4.0,93.0,SUMMER
2017-04-04,Kabini,4.22,2250.45,23.0,100.0,2017.0,4.0,4.0,93.0,SUMMER
2018-04-04,Kabini,7.66,2260.89,92.0,600.0,2018.0,4.0,4.0,93.0,SUMMER
2019-04-04,Kabini,9.92,2266.23,44.0,750.0,2019.0,4.0,4.0,93.0,SUMMER
2020-04-04,Kabini,12.32,2271.28,167.0,1325.0,2020.0,4.0,4.0,93.0,SUMMER
2011-04-04,K.R.S,26.57,104.52,194.0,4068.0,2011.0,4.0,4.0,93.0,SUMMER
2014-04-04,K.R.S,19.87,96.05,156.0,413.0,2014.0,4.0,4.0,93.0,SUMMER
2015-04-04,K.R.S,19.82,95.98,253.0,1654.0,2015.0,4.0,4.0,93.0,SUMMER
2016-04-04,K.R.S,12.13,82.92,163.0,334.0,2016.0,4.0,4.0,93.0,SUMMER
2017-04-04,K.R.S,9.25,76.31,246.0,1300.0,2017.0,4.0,4.0,93.0,SUMMER
2018-04-04,K.R.S,10.81,80.05,171.0,332.0,2018.0,4.0,4.0,93.0,SUMMER
2019-04-04,K.R.S,19.29,95.22,62.0,3852.0,2019.0,4.0,4.0,93.0,SUMMER
2020-04-04,K.R.S,26.3,104.22,44.0,664.0,2020.0,4.0,4.0,93.0,SUMMER
2011-04-05,Hemavathi,16.59,2894.50,36.0,3250.0,2011.0,4.0,5.0,94.0,SUMMER
2014-04-05,Hemavathi,5.86,2867.99,48.0,560.0,2014.0,4.0,5.0,94.0,SUMMER
2015-04-05,Hemavathi,6.1,2868.69,151.0,500.0,2015.0,4.0,5.0,94.0,SUMMER
2016-04-05,Hemavathi,5.13,2865.38,63.0,125.0,2016.0,4.0,5.0,94.0,SUMMER
2017-04-05,Hemavathi,3.22,2856.08,0.0,125.0,2017.0,4.0,5.0,94.0,SUMMER
2018-04-05,Hemavathi,5.87,2868.03,7.0,200.0,2018.0,4.0,5.0,94.0,SUMMER
2019-04-05,Hemavathi,5.59,2867.20,635.0,1000.0,2019.0,4.0,5.0,94.0,SUMMER
2020-04-05,Hemavathi,17.08,2895.38,0.0,1000.0,2020.0,4.0,5.0,94.0,SUMMER
2011-04-05,Harangi,4.02,2838.59,24.0,200.0,2011.0,4.0,5.0,94.0,SUMMER
2014-04-05,Harangi,1.76,2808.71,28.0,0.0,2014.0,4.0,5.0,94.0,SUMMER
2015-04-05,Harangi,1.14,2798.03,52.0,0.0,2015.0,4.0,5.0,94.0,SUMMER
2016-04-05,Harangi,1.0,2795.23,13.0,0.0,2016.0,4.0,5.0,94.0,SUMMER
2017-04-05,Harangi,1.66,2807.23,10.0,9.0,2017.0,4.0,5.0,94.0,SUMMER
2018-04-05,Harangi,1.73,2808.25,102.0,70.0,2018.0,4.0,5.0,94.0,SUMMER
2019-04-05,Harangi,1.54,2805.45,65.0,80.0,2019.0,4.0,5.0,94.0,SUMMER
2020-04-05,Harangi,3.38,2830.77,60.0,80.0,2020.0,4.0,5.0,94.0,SUMMER
2011-04-05,Kabini,10.96,2268.50,39.0,1050.0,2011.0,4.0,5.0,94.0,SUMMER
2014-04-05,Kabini,11.19,2268.99,76.0,1500.0,2014.0,4.0,5.0,94.0,SUMMER
2015-04-05,Kabini,12.37,2271.39,101.0,950.0,2015.0,4.0,5.0,94.0,SUMMER
2016-04-05,Kabini,6.19,2256.81,46.0,600.0,2016.0,4.0,5.0,94.0,SUMMER
2017-04-05,Kabini,4.21,2250.41,53.0,100.0,2017.0,4.0,5.0,94.0,SUMMER
2018-04-05,Kabini,7.61,2260.75,95.0,600.0,2018.0,4.0,5.0,94.0,SUMMER
2019-04-05,Kabini,9.84,2266.07,43.0,750.0,2019.0,4.0,5.0,94.0,SUMMER
2020-04-05,Kabini,12.2,2271.05,108.0,1325.0,2020.0,4.0,5.0,94.0,SUMMER
2011-04-05,K.R.S,26.21,104.12,189.0,4063.0,2011.0,4.0,5.0,94.0,SUMMER
2014-04-05,K.R.S,19.83,96,156.0,413.0,2014.0,4.0,5.0,94.0,SUMMER
2015-04-05,K.R.S,19.79,95.93,212.0,462.0,2015.0,4.0,5.0,94.0,SUMMER
2016-04-05,K.R.S,12.09,82.82,175.0,622.0,2016.0,4.0,5.0,94.0,SUMMER
2017-04-05,K.R.S,9.15,76.06,239.0,1290.0,2017.0,4.0,5.0,94.0,SUMMER
2018-04-05,K.R.S,10.78,80,170.0,331.0,2018.0,4.0,5.0,94.0,SUMMER
2019-04-05,K.R.S,18.96,94.73,113.0,3848.0,2019.0,4.0,5.0,94.0,SUMMER
2020-04-05,K.R.S,26.23,104.14,94.0,714.0,2020.0,4.0,5.0,94.0,SUMMER
2011-04-06,Hemavathi,16.29,2893.98,20.0,3300.0,2011.0,4.0,6.0,95.0,SUMMER
2014-04-06,Hemavathi,5.81,2867.84,48.0,600.0,2014.0,4.0,6.0,95.0,SUMMER
2015-04-06,Hemavathi,6.06,2868.57,71.0,500.0,2015.0,4.0,6.0,95.0,SUMMER
2016-04-06,Hemavathi,5.12,2865.34,63.0,125.0,2016.0,4.0,6.0,95.0,SUMMER
2017-04-06,Hemavathi,3.2,2856,0.0,125.0,2017.0,4.0,6.0,95.0,SUMMER
2018-04-06,Hemavathi,5.85,2867.97,7.0,200.0,2018.0,4.0,6.0,95.0,SUMMER
2019-04-06,Hemavathi,5.51,2866.96,24.0,900.0,2019.0,4.0,6.0,95.0,SUMMER
2020-04-06,Hemavathi,16.96,2895.16,63.0,1417.0,2020.0,4.0,6.0,95.0,SUMMER
2011-04-06,Harangi,4.0,2838.35,28.0,300.0,2011.0,4.0,6.0,95.0,SUMMER
2014-04-06,Harangi,1.76,2808.71,12.0,0.0,2014.0,4.0,6.0,95.0,SUMMER
2015-04-06,Harangi,1.14,2798.08,41.0,0.0,2015.0,4.0,6.0,95.0,SUMMER
2016-04-06,Harangi,1.0,2795.23,13.0,0.0,2016.0,4.0,6.0,95.0,SUMMER
2017-04-06,Harangi,1.66,2807.19,10.0,9.0,2017.0,4.0,6.0,95.0,SUMMER
2018-04-06,Harangi,1.73,2808.26,92.0,70.0,2018.0,4.0,6.0,95.0,SUMMER
2019-04-06,Harangi,1.52,2805.20,64.0,80.0,2019.0,4.0,6.0,95.0,SUMMER
2020-04-06,Harangi,3.38,2830.72,60.0,80.0,2020.0,4.0,6.0,95.0,SUMMER
2011-04-06,Kabini,10.85,2268.25,45.0,1075.0,2011.0,4.0,6.0,95.0,SUMMER
2014-04-06,Kabini,11.06,2268.70,52.0,1500.0,2014.0,4.0,6.0,95.0,SUMMER
2015-04-06,Kabini,12.29,2271.22,101.0,950.0,2015.0,4.0,6.0,95.0,SUMMER
2016-04-06,Kabini,6.12,2256.61,50.0,600.0,2016.0,4.0,6.0,95.0,SUMMER
2017-04-06,Kabini,4.19,2250.36,23.0,100.0,2017.0,4.0,6.0,95.0,SUMMER
2018-04-06,Kabini,7.5,2260.45,90.0,1300.0,2018.0,4.0,6.0,95.0,SUMMER
2019-04-06,Kabini,9.78,2265.93,30.0,625.0,2019.0,4.0,6.0,95.0,SUMMER
2020-04-06,Kabini,12.09,2270.82,132.0,1325.0,2020.0,4.0,6.0,95.0,SUMMER
2011-04-06,K.R.S,25.86,103.71,150.0,4056.0,2011.0,4.0,6.0,95.0,SUMMER
2014-04-06,K.R.S,19.8,95.95,163.0,413.0,2014.0,4.0,6.0,95.0,SUMMER
2015-04-06,K.R.S,19.75,95.88,212.0,462.0,2015.0,4.0,6.0,95.0,SUMMER
2016-04-06,K.R.S,12.04,82.72,174.0,621.0,2016.0,4.0,6.0,95.0,SUMMER
2017-04-06,K.R.S,9.08,75.88,266.0,984.0,2017.0,4.0,6.0,95.0,SUMMER
2018-04-06,K.R.S,10.75,79.91,138.0,495.0,2018.0,4.0,6.0,95.0,SUMMER
2019-04-06,K.R.S,18.62,94.23,75.0,3843.0,2019.0,4.0,6.0,95.0,SUMMER
2020-04-06,K.R.S,26.16,104.06,94.0,714.0,2020.0,4.0,6.0,95.0,SUMMER
2011-04-07,Hemavathi,16.0,2893.46,18.0,3300.0,2011.0,4.0,7.0,96.0,SUMMER
2014-04-07,Hemavathi,5.76,2867.69,48.0,600.0,2014.0,4.0,7.0,96.0,SUMMER
2015-04-07,Hemavathi,6.03,2868.47,152.0,500.0,2015.0,4.0,7.0,96.0,SUMMER
2016-04-07,Hemavathi,5.11,2865.30,63.0,125.0,2016.0,4.0,7.0,96.0,SUMMER
2017-04-07,Hemavathi,3.19,2855.92,0.0,125.0,2017.0,4.0,7.0,96.0,SUMMER
2018-04-07,Hemavathi,5.83,2867.91,8.0,200.0,2018.0,4.0,7.0,96.0,SUMMER
2019-04-07,Hemavathi,5.45,2866.71,238.0,900.0,2019.0,4.0,7.0,96.0,SUMMER
2020-04-07,Hemavathi,16.81,2894.90,0.0,1500.0,2020.0,4.0,7.0,96.0,SUMMER
2011-04-07,Harangi,3.98,2838.16,38.0,250.0,2011.0,4.0,7.0,96.0,SUMMER
2014-04-07,Harangi,1.76,2808.71,12.0,0.0,2014.0,4.0,7.0,96.0,SUMMER
2015-04-07,Harangi,1.15,2798.16,58.0,0.0,2015.0,4.0,7.0,96.0,SUMMER
2016-04-07,Harangi,1.0,2795.24,18.0,0.0,2016.0,4.0,7.0,96.0,SUMMER
2017-04-07,Harangi,1.66,2807.19,30.0,9.0,2017.0,4.0,7.0,96.0,SUMMER
2018-04-07,Harangi,1.73,2808.27,92.0,70.0,2018.0,4.0,7.0,96.0,SUMMER
2019-04-07,Harangi,1.5,2804.99,65.0,90.0,2019.0,4.0,7.0,96.0,SUMMER
2020-04-07,Harangi,3.37,2830.69,88.0,80.0,2020.0,4.0,7.0,96.0,SUMMER
2011-04-07,Kabini,10.71,2267.97,58.0,1450.0,2011.0,4.0,7.0,96.0,SUMMER
2014-04-07,Kabini,10.97,2268.51,44.0,946.0,2014.0,4.0,7.0,96.0,SUMMER
2015-04-07,Kabini,12.22,2271.09,324.0,940.0,2015.0,4.0,7.0,96.0,SUMMER
2016-04-07,Kabini,6.04,2256.36,59.0,975.0,2016.0,4.0,7.0,96.0,SUMMER
2017-04-07,Kabini,4.18,2250.32,53.0,100.0,2017.0,4.0,7.0,96.0,SUMMER
2018-04-07,Kabini,7.38,2260.14,95.0,1350.0,2018.0,4.0,7.0,96.0,SUMMER
2019-04-07,Kabini,9.74,2265.84,67.0,400.0,2019.0,4.0,7.0,96.0,SUMMER
2020-04-07,Kabini,11.98,2270.61,252.0,1325.0,2020.0,4.0,7.0,96.0,SUMMER
2011-04-07,K.R.S,25.51,103.30,172.0,4048.0,2011.0,4.0,7.0,96.0,SUMMER
2014-04-07,K.R.S,19.77,95.90,162.0,413.0,2014.0,4.0,7.0,96.0,SUMMER
2015-04-07,K.R.S,19.72,95.84,293.0,462.0,2015.0,4.0,7.0,96.0,SUMMER
2016-04-07,K.R.S,11.97,82.58,169.0,836.0,2016.0,4.0,7.0,96.0,SUMMER
2017-04-07,K.R.S,9.02,75.72,258.0,880.0,2017.0,4.0,7.0,96.0,SUMMER
2018-04-07,K.R.S,10.69,79.79,151.0,659.0,2018.0,4.0,7.0,96.0,SUMMER
2019-04-07,K.R.S,18.28,93.73,129.0,3842.0,2019.0,4.0,7.0,96.0,SUMMER
2020-04-07,K.R.S,26.09,103.98,93.0,710.0,2020.0,4.0,7.0,96.0,SUMMER
2011-04-08,Hemavathi,15.71,2892.94,17.0,3300.0,2011.0,4.0,8.0,97.0,SUMMER
2014-04-08,Hemavathi,5.72,2867.58,57.0,450.0,2014.0,4.0,8.0,97.0,SUMMER
2015-04-08,Hemavathi,5.99,2868.37,151.0,500.0,2015.0,4.0,8.0,97.0,SUMMER
2016-04-08,Hemavathi,5.1,2865.26,63.0,125.0,2016.0,4.0,8.0,97.0,SUMMER
2017-04-08,Hemavathi,3.17,2855.81,0.0,175.0,2017.0,4.0,8.0,97.0,SUMMER
2018-04-08,Hemavathi,5.78,2867.76,8.0,560.0,2018.0,4.0,8.0,97.0,SUMMER
2019-04-08,Hemavathi,5.44,2866.67,122.0,200.0,2019.0,4.0,8.0,97.0,SUMMER
2020-04-08,Hemavathi,16.68,2894.67,79.0,1500.0,2020.0,4.0,8.0,97.0,SUMMER
2011-04-08,Harangi,3.95,2837.91,15.0,300.0,2011.0,4.0,8.0,97.0,SUMMER
2014-04-08,Harangi,1.76,2808.71,12.0,0.0,2014.0,4.0,8.0,97.0,SUMMER
2015-04-08,Harangi,1.15,2798.30,88.0,0.0,2015.0,4.0,8.0,97.0,SUMMER
2016-04-08,Harangi,1.0,2795.24,13.0,0.0,2016.0,4.0,8.0,97.0,SUMMER
