DISTRICTS,RAINFALL,YEAR,MONTH,DEPARTURE,SEASON
BANGALORE RURAL,99.9,2015,8,-15.0,MONSOON
KOPPAL,98.7,2015,8,11.0,MONSOON
CHAMARAJANAGAR,68.7,2015,8,4.0,MONSOON
MANDYA,116.9,2015,8,98.0,MONSOON
SHIMOGA,241.6,2015,8,-40.0,MONSOON
BELGAUM,57.9,2015,8,-54.0,MONSOON
DHARWAD,45.8,2015,8,-55.0,MONSOON
DAKSHIN KANNADA,602.5,2015,8,-28.0,MONSOON
HASSAN,122.8,2015,8,-6.0,MONSOON
CHIKBALLAPURA,178.4,2015,8,70.0,MONSOON
BANGALORE URBAN,102.0,2015,8,-21.0,MONSOON
RAMANAGARA,136.0,2015,8,25.0,MONSOON
KODAGU,308.8,2015,8,-43.0,MONSOON
UTTAR KANNADA,423.4,2015,8,-37.0,MONSOON
KOLAR,103.2,2015,8,13.0,MONSOON
BAGALKOTE,37.8,2015,8,-48.0,MONSOON
BIJAPUR,71.8,2015,8,-21.0,MONSOON
RAICHUR,60.0,2015,8,-51.0,MONSOON
CHIKKAMAGALURU,224.7,2015,8,-47.0,MONSOON
DAVANGERE,85.4,2015,8,-2.0,MONSOON
BIDAR,99.7,2015,8,-49.0,MONSOON
YADGIR,74.0,2015,8,-54.0,MONSOON
GADAG,88.5,2015,8,17.0,MONSOON
BELAGAVI,57.9,2015,8,-54.0,MONSOON
TUMKUR,112.6,2015,8,42.0,MONSOON
BELLARY,89.3,2015,8,0.0,MONSOON
UDUPI,684.4,2015,8,-24.0,MONSOON
KOLAR,28.4,2016,8,-69.0,MONSOON
BELAGAVI,150.1,2016,8,18.0,MONSOON
BAGALKOTE,29.7,2016,8,-59.0,MONSOON
KOPPAL,38.1,2016,8,-57.0,MONSOON
RAMANAGARA,70.7,2016,8,-35.0,MONSOON
MYSURU,24.1,2016,8,-63.0,MONSOON
CHIKKAMAGALURU,243.5,2016,8,-43.0,MONSOON
BANGALORE RURAL,32.3,2016,8,-73.0,MONSOON
RAICHUR,53.3,2016,8,-56.0,MONSOON
VIJAYAPURA,46.7,2016,8,-49.0,MONSOON
HAVERI,68.0,2016,8,-39.0,MONSOON
CHITRADURGA,8.3,2016,8,-86.0,MONSOON
BELLARY,24.7,2016,8,-72.0,MONSOON
CHIKBALLAPURA,16.2,2016,8,-85.0,MONSOON
DHARWAD,78.1,2016,8,-23.0,MONSOON
BELGAUM,150.1,2016,8,18.0,MONSOON
GADAG,44.0,2016,8,-42.0,MONSOON
SHIMOGA,313.1,2016,8,-22.0,MONSOON
TUMKUR,24.8,2016,8,-69.0,MONSOON
DAVANGERE,35.1,2016,8,-60.0,MONSOON
BIDAR,90.0,2016,8,-54.0,MONSOON
DAKSHIN KANNADA,530.2,2016,8,-36.0,MONSOON
KODAGU,330.5,2016,8,-39.0,MONSOON
UTTAR KANNADA,401.0,2016,8,-40.0,MONSOON
BANGALORE URBAN,45.1,2016,8,-65.0,MONSOON
UDUPI,593.1,2016,8,-34.0,MONSOON
CHAMARAJANAGAR,10.4,2016,8,-84.0,MONSOON
MANDYA,51.2,2016,8,-13.0,MONSOON
KALABURGI,52.0,2016,8,-69.0,MONSOON
HASSAN,62.6,2016,8,-52.0,MONSOON
YADGIR,66.8,2016,8,-59.0,MONSOON
KODAGU,556.1,2017,8,2.0,MONSOON
HASSAN,139.6,2017,8,7.0,MONSOON
BELLARY,129.9,2017,8,46.0,MONSOON
UDUPI,864.6,2017,8,-4.0,MONSOON
MYSURU,155.3,2017,8,140.0,MONSOON
KOLAR,137.2,2017,8,50.0,MONSOON
SHIMOGA,303.5,2017,8,-25.0,MONSOON
BANGALORE RURAL,199.1,2017,8,69.0,MONSOON
BELAGAVI,66.5,2017,8,-48.0,MONSOON
CHIKBALLAPURA,100.1,2017,8,-5.0,MONSOON
KOPPAL,124.4,2017,8,40.0,MONSOON
BANGALORE URBAN,231.7,2017,8,80.0,MONSOON
RAICHUR,144.0,2017,8,18.0,MONSOON
BIDAR,221.8,2017,8,13.0,MONSOON
HAVERI,70.3,2017,8,-37.0,MONSOON
MANDYA,161.4,2017,8,174.0,MONSOON
DHARWAD,43.7,2017,8,-57.0,MONSOON
CHITRADURGA,68.0,2017,8,15.0,MONSOON
CHIKKAMAGALURU,357.8,2017,8,-16.0,MONSOON
GADAG,74.4,2017,8,-1.0,MONSOON
UTTAR KANNADA,488.6,2017,8,-27.0,MONSOON
RAMANAGARA,212.8,2017,8,96.0,MONSOON
YADGIR,119.0,2017,8,-26.0,MONSOON
DAKSHIN KANNADA,737.9,2017,8,-11.0,MONSOON
KALABURGI,137.7,2017,8,-18.0,MONSOON
VIJAYAPURA,104.1,2017,8,14.0,MONSOON
CHAMARAJANAGAR,146.8,2017,8,122.0,MONSOON
DAVANGERE,99.6,2017,8,15.0,MONSOON
BAGALKOTE,60.9,2017,8,-16.0,MONSOON
TUMKUR,90.7,2017,8,14.0,MONSOON
KALABURGI,103.6,2018,8,-38.0,MONSOON
KOLAR,41.3,2018,8,-55.0,MONSOON
BELAGAVI,162.4,2018,8,28.0,MONSOON
MYSURU,134.9,2018,8,108.0,MONSOON
CHAMARAJANAGAR,66.4,2018,8,1.0,MONSOON
VIJAYAPURA,62.0,2018,8,-32.0,MONSOON
KODAGU,1217.5,2018,8,124.0,MONSOON
BIDAR,127.0,2018,8,-35.0,MONSOON
SHIMOGA,480.3,2018,8,19.0,MONSOON
TUMKUR,41.8,2018,8,-47.0,MONSOON
BAGALKOTE,48.4,2018,8,-33.0,MONSOON
HASSAN,139.4,2018,8,7.0,MONSOON
RAICHUR,55.0,2018,8,-55.0,MONSOON
CHITRADURGA,47.0,2018,8,-20.0,MONSOON
HAVERI,101.4,2018,8,-9.0,MONSOON
GADAG,36.1,2018,8,-52.0,MONSOON
BANGALORE URBAN,95.0,2018,8,-26.0,MONSOON
BANGALORE RURAL,87.0,2018,8,-26.0,MONSOON
KOPPAL,55.9,2018,8,-37.0,MONSOON
RAMANAGARA,110.9,2018,8,2.0,MONSOON
MANDYA,31.9,2018,8,-46.0,MONSOON
UTTAR KANNADA,690.1,2018,8,3.0,MONSOON
UDUPI,1367.1,2018,8,52.0,MONSOON
DAVANGERE,114.3,2018,8,31.0,MONSOON
CHIKBALLAPURA,29.0,2018,8,-72.0,MONSOON
DAKSHIN KANNADA,1096.2,2018,8,31.0,MONSOON
DHARWAD,97.0,2018,8,-5.0,MONSOON
YADGIR,61.9,2018,8,-62.0,MONSOON
BELLARY,73.4,2018,8,-18.0,MONSOON
CHIKKAMAGALURU,562.3,2018,8,32.0,MONSOON
CHIKKAMAGALURU,988.7,2019,8,126.0,MONSOON
HASSAN,435.7,2019,8,150.0,MONSOON
KODAGU,1292.5,2019,8,120.0,MONSOON
MYSURU,342.6,2019,8,329.0,MONSOON
MYSURU,138.5,2020,8,74.0,MONSOON
HASSAN,225.0,2020,8,29.0,MONSOON
KODAGU,974.9,2020,8,66.0,MONSOON
CHIKKAMAGALURU,662.7,2020,8,52.0,MONSOON
GADAG,90.7,2008,9,-35.0,MONSOON
CHIKKAMAGALURU,230.2,2008,9,42.0,MONSOON
BIJAPUR,167.0,2008,9,0.0,MONSOON
BANGALORE RURAL,103.9,2008,9,-40.0,MONSOON
CHITRADURGA,127.3,2008,9,19.0,MONSOON
BELGAUM,178.6,2008,9,61.0,MONSOON
RAICHUR,144.2,2008,9,-12.0,MONSOON
DAVANGERE,94.2,2008,9,-19.0,MONSOON
BAGALKOTE,135.4,2008,9,-7.0,MONSOON
GULBARGA,168.7,2008,9,-15.0,MONSOON
KODAGU,222.4,2008,9,29.0,MONSOON
BANGALORE URBAN,105.6,2008,9,-33.0,MONSOON
KOLAR,192.6,2008,9,28.0,MONSOON
BIDAR,264.9,2008,9,42.0,MONSOON
CHAMARAJANAGAR,49.7,2008,9,-58.0,MONSOON
UTTAR KANNADA,311.7,2008,9,12.0,MONSOON
SHIMOGA,202.9,2008,9,40.0,MONSOON
BELLARY,139.7,2008,9,-2.0,MONSOON
MANDYA,56.5,2008,9,-57.0,MONSOON
TUMKUR,135.8,2008,9,-5.0,MONSOON
DHARWAD,110.1,2008,9,-9.0,MONSOON
KOPPAL,193.5,2008,9,29.0,MONSOON
UDUPI,537.6,2008,9,28.0,MONSOON
HAVERI,66.7,2008,9,-33.0,MONSOON
DAKSHIN KANNADA,320.6,2008,9,-1.0,MONSOON
HASSAN,110.5,2008,9,-11.0,MONSOON
MYSURU,50.5,2008,9,-49.0,MONSOON
BELGAUM,220.9,2009,9,99.0,MONSOON
GULBARGA,293.2,2009,9,48.0,MONSOON
BANGALORE URBAN,335.3,2009,9,111.0,MONSOON
UDUPI,743.0,2009,9,76.0,MONSOON
KOLAR,228.8,2009,9,52.0,MONSOON
KODAGU,337.8,2009,9,96.0,MONSOON
GADAG,169.9,2009,9,21.0,MONSOON
HAVERI,184.3,2009,9,85.0,MONSOON
MYSURU,154.6,2009,9,56.0,MONSOON
BIDAR,161.9,2009,9,-13.0,MONSOON
BAGALKOTE,195.6,2009,9,35.0,MONSOON
BIJAPUR,301.4,2009,9,81.0,MONSOON
DHARWAD,233.8,2009,9,94.0,MONSOON
SHIMOGA,352.1,2009,9,143.0,MONSOON
RAICHUR,220.5,2009,9,35.0,MONSOON
HASSAN,271.2,2009,9,119.0,MONSOON
MANDYA,216.3,2009,9,65.0,MONSOON
TUMKUR,220.9,2009,9,55.0,MONSOON
UTTAR KANNADA,503.2,2009,9,80.0,MONSOON
DAKSHIN KANNADA,580.5,2009,9,79.0,MONSOON
DAVANGERE,220.4,2009,9,90.0,MONSOON
BELLARY,266.2,2009,9,87.0,MONSOON
CHITRADURGA,226.0,2009,9,112.0,MONSOON
CHAMARAJANAGAR,109.1,2009,9,-8.0,MONSOON
BANGALORE RURAL,258.1,2009,9,49.0,MONSOON
KOPPAL,228.7,2009,9,53.0,MONSOON
CHIKKAMAGALURU,339.8,2009,9,109.0,MONSOON
CHIKBALLAPURA,99.6,2010,9,-35.0,MONSOON
KOLAR,109.7,2010,9,-25.0,MONSOON
CHAMARAJANAGAR,88.0,2010,9,-26.0,MONSOON
GADAG,69.1,2010,9,-51.0,MONSOON
RAICHUR,102.4,2010,9,-37.0,MONSOON
BIDAR,150.9,2010,9,-19.0,MONSOON
BANGALORE RURAL,108.9,2010,9,-33.0,MONSOON
GULBARGA,135.2,2010,9,-32.0,MONSOON
UDUPI,633.0,2010,9,50.0,MONSOON
DAKSHIN KANNADA,531.7,2010,9,64.0,MONSOON
UTTAR KANNADA,497.0,2010,9,78.0,MONSOON
BAGALKOTE,64.2,2010,9,-56.0,MONSOON
MANDYA,98.6,2010,9,-25.0,MONSOON
HAVERI,120.2,2010,9,21.0,MONSOON
KODAGU,263.9,2010,9,53.0,MONSOON
BELGAUM,150.9,2010,9,36.0,MONSOON
DHARWAD,122.7,2010,9,2.0,MONSOON
BIJAPUR,85.4,2010,9,-49.0,MONSOON
CHIKKAMAGALURU,334.7,2010,9,106.0,MONSOON
BANGALORE URBAN,149.9,2010,9,-14.0,MONSOON
HASSAN,168.9,2010,9,36.0,MONSOON
MYSURU,72.5,2010,9,-27.0,MONSOON
TUMKUR,109.8,2010,9,-23.0,MONSOON
CHITRADURGA,81.6,2010,9,-24.0,MONSOON
RAMANAGARA,112.0,2010,9,-37.0,MONSOON
DAVANGERE,139.5,2010,9,17.0,MONSOON
BELLARY,64.8,2010,9,-55.0,MONSOON
KOPPAL,72.9,2010,9,-51.0,MONSOON
SHIMOGA,359.6,2010,9,146.0,MONSOON
CHITRADURGA,26.9,2011,9,-75.0,MONSOON
BIJAPUR,39.4,2011,9,-75.0,MONSOON
CHIKBALLAPURA,46.0,2011,9,-70.0,MONSOON
BIDAR,59.1,2011,9,-65.0,MONSOON
KOLAR,50.4,2011,9,-67.0,MONSOON
BAGALKOTE,57.1,2011,9,-58.0,MONSOON
MYSURU,69.8,2011,9,-35.0,MONSOON
RAMANAGARA,58.7,2011,9,-69.0,MONSOON
GADAG,29.1,2011,9,-79.0,MONSOON
HAVERI,79.8,2011,9,-20.0,MONSOON
YADGIR,49.5,2011,9,-72.0,MONSOON
UDUPI,811.3,2011,9,100.0,MONSOON
TUMKUR,41.5,2011,9,-72.0,MONSOON
BELGAUM,111.5,2011,9,-1.0,MONSOON
GULBARGA,51.2,2011,9,-72.0,MONSOON
DAKSHIN KANNADA,525.7,2011,9,68.0,MONSOON
BANGALORE RURAL,61.9,2011,9,-64.0,MONSOON
DHARWAD,64.2,2011,9,-46.0,MONSOON
SHIMOGA,365.2,2011,9,163.0,MONSOON
MANDYA,31.3,2011,9,-76.0,MONSOON
BANGALORE URBAN,89.3,2011,9,-51.0,MONSOON
RAICHUR,44.7,2011,9,-70.0,MONSOON
CHIKKAMAGALURU,245.1,2011,9,40.0,MONSOON
UTTAR KANNADA,557.6,2011,9,116.0,MONSOON
HASSAN,66.0,2011,9,-43.0,MONSOON
KODAGU,303.0,2011,9,43.0,MONSOON
BELLARY,25.9,2011,9,-81.0,MONSOON
KOPPAL,40.7,2011,9,-72.0,MONSOON
CHAMARAJANAGAR,26.6,2011,9,-79.0,MONSOON
DAVANGERE,47.3,2011,9,-59.0,MONSOON
BELGAUM,70.5,2012,9,-38.0,MONSOON
CHAMARAJANAGAR,33.5,2012,9,-73.0,MONSOON
BANGALORE URBAN,41.3,2012,9,-77.0,MONSOON
HASSAN,81.7,2012,9,-29.0,MONSOON
GADAG,50.5,2012,9,-63.0,MONSOON
DHARWAD,72.1,2012,9,-40.0,MONSOON
KOPPAL,58.5,2012,9,-60.0,MONSOON
CHITRADURGA,61.6,2012,9,-42.0,MONSOON
UTTAR KANNADA,346.8,2012,9,34.0,MONSOON
HAVERI,67.5,2012,9,-32.0,MONSOON
RAICHUR,89.9,2012,9,-39.0,MONSOON
CHIKKAMAGALURU,187.0,2012,9,7.0,MONSOON
YADGIR,89.7,2012,9,-50.0,MONSOON
DAKSHIN KANNADA,423.8,2012,9,35.0,MONSOON
BIDAR,127.8,2012,9,-25.0,MONSOON
TUMKUR,72.1,2012,9,-51.0,MONSOON
KOLAR,50.0,2012,9,-67.0,MONSOON
BELLARY,75.5,2012,9,-45.0,MONSOON
RAMANAGARA,42.9,2012,9,-77.0,MONSOON
MYSURU,64.9,2012,9,-39.0,MONSOON
GULBARGA,98.9,2012,9,-46.0,MONSOON
SHIMOGA,223.4,2012,9,61.0,MONSOON
BANGALORE RURAL,47.6,2012,9,-72.0,MONSOON
KODAGU,238.6,2012,9,13.0,MONSOON
UDUPI,525.8,2012,9,30.0,MONSOON
BIJAPUR,68.4,2012,9,-57.0,MONSOON
MANDYA,84.3,2012,9,-34.0,MONSOON
DAVANGERE,65.5,2012,9,-44.0,MONSOON
CHIKBALLAPURA,72.9,2012,9,-52.0,MONSOON
BAGALKOTE,50.0,2012,9,-64.0,MONSOON
UTTAR KANNADA,350.1,2013,9,35.0,MONSOON
KOLAR,181.6,2013,9,20.0,MONSOON
DAKSHIN KANNADA,379.7,2013,9,21.0,MONSOON
CHITRADURGA,167.8,2013,9,59.0,MONSOON
MANDYA,173.4,2013,9,35.0,MONSOON
CHIKBALLAPURA,172.7,2013,9,13.0,MONSOON
BELLARY,127.9,2013,9,-7.0,MONSOON
UDUPI,416.6,2013,9,3.0,MONSOON
CHIKKAMAGALURU,232.5,2013,9,33.0,MONSOON
CHAMARAJANAGAR,157.1,2013,9,27.0,MONSOON
TUMKUR,253.5,2013,9,71.0,MONSOON
BANGALORE RURAL,268.5,2013,9,57.0,MONSOON
BIJAPUR,201.3,2013,9,27.0,MONSOON
RAICHUR,220.7,2013,9,50.0,MONSOON
KOPPAL,174.9,2013,9,20.0,MONSOON
DHARWAD,160.8,2013,9,35.0,MONSOON
BIDAR,182.2,2013,9,7.0,MONSOON
BAGALKOTE,146.4,2013,9,7.0,MONSOON
RAMANAGARA,263.7,2013,9,41.0,MONSOON
YADGIR,305.8,2013,9,70.0,MONSOON
GULBARGA,294.7,2013,9,60.0,MONSOON
BANGALORE URBAN,249.3,2013,9,38.0,MONSOON
MYSURU,111.6,2013,9,5.0,MONSOON
GADAG,169.8,2013,9,23.0,MONSOON
DAVANGERE,161.9,2013,9,39.0,MONSOON
HAVERI,143.0,2013,9,44.0,MONSOON
SHIMOGA,222.2,2013,9,60.0,MONSOON
HASSAN,171.9,2013,9,49.0,MONSOON
BELGAUM,170.3,2013,9,51.0,MONSOON
BELAGAVI,170.3,2013,9,51.0,MONSOON
KODAGU,238.9,2013,9,13.0,MONSOON
CHIKKAMAGALURU,230.4,2014,9,32.0,MONSOON
SHIMOGA,312.9,2014,9,125.0,MONSOON
BELGAUM,84.4,2014,9,-25.0,MONSOON
KOPPAL,93.4,2014,9,-36.0,MONSOON
UTTAR KANNADA,301.9,2014,9,17.0,MONSOON
BANGALORE URBAN,181.8,2014,9,0.0,MONSOON
CHIKBALLAPURA,70.5,2014,9,-54.0,MONSOON
GADAG,68.4,2014,9,-50.0,MONSOON
RAMANAGARA,186.3,2014,9,-1.0,MONSOON
BANGALORE RURAL,202.3,2014,9,18.0,MONSOON
CHITRADURGA,82.6,2014,9,-22.0,MONSOON
TUMKUR,113.4,2014,9,-24.0,MONSOON
GULBARGA,125.6,2014,9,-32.0,MONSOON
DHARWAD,113.2,2014,9,-5.0,MONSOON
KODAGU,354.2,2014,9,68.0,MONSOON
MYSURU,164.5,2014,9,54.0,MONSOON
BIDAR,93.4,2014,9,-45.0,MONSOON
UDUPI,417.6,2014,9,3.0,MONSOON
KOLAR,74.9,2014,9,-51.0,MONSOON
DAVANGERE,109.2,2014,9,-6.0,MONSOON
HASSAN,195.0,2014,9,69.0,MONSOON
CHAMARAJANAGAR,102.2,2014,9,-18.0,MONSOON
HAVERI,96.0,2014,9,-4.0,MONSOON
MANDYA,183.1,2014,9,43.0,MONSOON
YADGIR,82.5,2014,9,-54.0,MONSOON
BIJAPUR,85.7,2014,9,-46.0,MONSOON
BAGALKOTE,44.9,2014,9,-67.0,MONSOON
BELLARY,91.7,2014,9,-33.0,MONSOON
DAKSHIN KANNADA,402.3,2014,9,28.0,MONSOON
BELAGAVI,84.4,2014,9,-25.0,MONSOON
RAICHUR,91.2,2014,9,-38.0,MONSOON
MYSURU,116.6,2015,9,9.0,MONSOON
DAKSHIN KANNADA,214.6,2015,9,-32.0,MONSOON
KOPPAL,187.8,2015,9,29.0,MONSOON
SHIMOGA,129.0,2015,9,-7.0,MONSOON
BANGALORE URBAN,190.7,2015,9,5.0,MONSOON
BIJAPUR,179.4,2015,9,13.0,MONSOON
BAGALKOTE,186.9,2015,9,36.0,MONSOON
BELAGAVI,73.5,2015,9,-35.0,MONSOON
UDUPI,373.6,2015,9,-8.0,MONSOON
CHIKKAMAGALURU,164.9,2015,9,-6.0,MONSOON
GADAG,100.8,2015,9,-27.0,MONSOON
RAICHUR,270.4,2015,9,83.0,MONSOON
CHIKBALLAPURA,159.3,2015,9,4.0,MONSOON
BELGAUM,73.5,2015,9,-35.0,MONSOON
MANDYA,119.1,2015,9,-7.0,MONSOON
RAMANAGARA,226.8,2015,9,21.0,MONSOON
DHARWAD,65.6,2015,9,-45.0,MONSOON
YADGIR,162.7,2015,9,-9.0,MONSOON
TUMKUR,218.2,2015,9,47.0,MONSOON
BIDAR,179.0,2015,9,5.0,MONSOON
HAVERI,73.0,2015,9,-27.0,MONSOON
UTTAR KANNADA,257.1,2015,9,-1.0,MONSOON
BANGALORE RURAL,238.2,2015,9,39.0,MONSOON
KOLAR,135.8,2015,9,-11.0,MONSOON
CHAMARAJANAGAR,135.5,2015,9,9.0,MONSOON
DAVANGERE,149.2,2015,9,28.0,MONSOON
KODAGU,250.0,2015,9,18.0,MONSOON
CHITRADURGA,152.6,2015,9,45.0,MONSOON
HASSAN,122.1,2015,9,6.0,MONSOON
BELLARY,179.8,2015,9,31.0,MONSOON
BIDAR,472.1,2016,9,177.0,MONSOON
DHARWAD,45.5,2016,9,-62.0,MONSOON
YADGIR,193.5,2016,9,8.0,MONSOON
MANDYA,50.6,2016,9,-61.0,MONSOON
BANGALORE RURAL,48.8,2016,9,-71.0,MONSOON
CHIKKAMAGALURU,106.3,2016,9,-39.0,MONSOON
BELLARY,47.9,2016,9,-65.0,MONSOON
TUMKUR,41.5,2016,9,-72.0,MONSOON
KOLAR,25.0,2016,9,-84.0,MONSOON
GADAG,77.0,2016,9,-44.0,MONSOON
KOPPAL,71.4,2016,9,-51.0,MONSOON
CHIKBALLAPURA,43.0,2016,9,-72.0,MONSOON
HASSAN,45.4,2016,9,-61.0,MONSOON
VIJAYAPURA,124.8,2016,9,-21.0,MONSOON
BAGALKOTE,96.1,2016,9,-30.0,MONSOON
HAVERI,46.5,2016,9,-53.0,MONSOON
BELAGAVI,72.9,2016,9,-35.0,MONSOON
DAVANGERE,85.4,2016,9,-27.0,MONSOON
RAMANAGARA,29.2,2016,9,-84.0,MONSOON
BELGAUM,72.9,2016,9,-35.0,MONSOON
MYSURU,17.0,2016,9,-84.0,MONSOON
UDUPI,294.5,2016,9,-27.0,MONSOON
KALABURGI,301.0,2016,9,64.0,MONSOON
UTTAR KANNADA,204.9,2016,9,-21.0,MONSOON
BANGALORE URBAN,48.1,2016,9,-73.0,MONSOON
RAICHUR,213.6,2016,9,45.0,MONSOON
CHAMARAJANAGAR,20.2,2016,9,-84.0,MONSOON
SHIMOGA,157.3,2016,9,13.0,MONSOON
KODAGU,148.3,2016,9,-30.0,MONSOON
DAKSHIN KANNADA,219.7,2016,9,-30.0,MONSOON
CHITRADURGA,48.8,2016,9,-54.0,MONSOON
BELAGAVI,231.7,2017,9,105.0,MONSOON
CHIKKAMAGALURU,209.1,2017,9,19.0,MONSOON
KOLAR,276.5,2017,9,82.0,MONSOON
CHIKBALLAPURA,231.3,2017,9,51.0,MONSOON
RAICHUR,264.6,2017,9,79.0,MONSOON
UTTAR KANNADA,281.6,2017,9,9.0,MONSOON
DAVANGERE,233.0,2017,9,100.0,MONSOON
TUMKUR,237.7,2017,9,60.0,MONSOON
RAMANAGARA,405.0,2017,9,116.0,MONSOON
BAGALKOTE,222.9,2017,9,63.0,MONSOON
DAKSHIN KANNADA,343.6,2017,9,10.0,MONSOON
KALABURGI,191.7,2017,9,4.0,MONSOON
CHAMARAJANAGAR,235.0,2017,9,89.0,MONSOON
MYSURU,285.0,2017,9,167.0,MONSOON
GADAG,194.1,2017,9,41.0,MONSOON
VIJAYAPURA,173.0,2017,9,9.0,MONSOON
YADGIR,213.4,2017,9,19.0,MONSOON
SHIMOGA,176.7,2017,9,27.0,MONSOON
BANGALORE RURAL,376.8,2017,9,120.0,MONSOON
CHITRADURGA,183.0,2017,9,73.0,MONSOON
KODAGU,340.4,2017,9,61.0,MONSOON
HAVERI,217.0,2017,9,118.0,MONSOON
HASSAN,218.4,2017,9,89.0,MONSOON
BELLARY,238.8,2017,9,74.0,MONSOON
BANGALORE URBAN,394.5,2017,9,118.0,MONSOON
UDUPI,379.9,2017,9,-6.0,MONSOON
MANDYA,317.7,2017,9,148.0,MONSOON
DHARWAD,182.1,2017,9,52.0,MONSOON
KOPPAL,234.1,2017,9,61.0,MONSOON
BIDAR,132.1,2017,9,-23.0,MONSOON
BELLARY,52.7,2018,9,-62.0,MONSOON
BANGALORE URBAN,158.5,2018,9,-13.0,MONSOON
BANGALORE RURAL,173.3,2018,9,1.0,MONSOON
BIDAR,70.8,2018,9,-58.0,MONSOON
BAGALKOTE,57.8,2018,9,-58.0,MONSOON
CHIKBALLAPURA,87.8,2018,9,-43.0,MONSOON
CHIKKAMAGALURU,111.2,2018,9,-37.0,MONSOON
KALABURGI,77.9,2018,9,-58.0,MONSOON
DAVANGERE,91.7,2018,9,-21.0,MONSOON
KOPPAL,55.4,2018,9,-62.0,MONSOON
MYSURU,102.4,2018,9,-4.0,MONSOON
CHAMARAJANAGAR,97.8,2018,9,-21.0,MONSOON
UDUPI,118.9,2018,9,-71.0,MONSOON
RAMANAGARA,210.0,2018,9,12.0,MONSOON
DAKSHIN KANNADA,81.9,2018,9,-74.0,MONSOON
VIJAYAPURA,73.3,2018,9,-54.0,MONSOON
HAVERI,61.1,2018,9,-39.0,MONSOON
KODAGU,138.6,2018,9,-34.0,MONSOON
CHITRADURGA,37.9,2018,9,-64.0,MONSOON
YADGIR,45.4,2018,9,-75.0,MONSOON
DHARWAD,68.2,2018,9,-43.0,MONSOON
BELAGAVI,92.5,2018,9,-18.0,MONSOON
UTTAR KANNADA,82.4,2018,9,-68.0,MONSOON
HASSAN,164.5,2018,9,42.0,MONSOON
TUMKUR,103.7,2018,9,-30.0,MONSOON
KOLAR,113.3,2018,9,-25.0,MONSOON
RAICHUR,53.8,2018,9,-64.0,MONSOON
SHIMOGA,77.9,2018,9,-44.0,MONSOON
GADAG,75.9,2018,9,-45.0,MONSOON
MANDYA,172.7,2018,9,35.0,MONSOON
CHIKKAMAGALURU,387.1,2019,9,119.0,MONSOON
HASSAN,178.4,2019,9,35.0,MONSOON
KODAGU,494.1,2019,9,114.0,MONSOON
MYSURU,120.9,2019,9,15.0,MONSOON
MYSURU,140.4,2020,9,33.0,MONSOON
HASSAN,175.9,2020,9,33.0,MONSOON
KODAGU,521.1,2020,9,126.0,MONSOON
CHIKKAMAGALURU,370.3,2020,9,110.0,MONSOON
MYSURU,137.2,2008,10,-5.0,WINTER
HAVERI,64.6,2008,10,-43.0,WINTER
UTTAR KANNADA,51.9,2008,10,-63.0,WINTER
UDUPI,160.1,2008,10,-30.0,WINTER
CHITRADURGA,90.8,2008,10,-15.0,WINTER
BANGALORE URBAN,210.9,2008,10,76.0,WINTER
GULBARGA,74.4,2008,10,-28.0,WINTER
CHAMARAJANAGAR,237.6,2008,10,56.0,WINTER
BAGALKOTE,60.3,2008,10,-41.0,WINTER
BELLARY,57.4,2008,10,-50.0,WINTER
BELGAUM,56.2,2008,10,-48.0,WINTER
HASSAN,145.9,2008,10,-6.0,WINTER
KOLAR,121.2,2008,10,-17.0,WINTER
DAVANGERE,82.0,2008,10,-29.0,WINTER
DHARWAD,59.7,2008,10,-47.0,WINTER
RAICHUR,64.7,2008,10,-39.0,WINTER
CHIKKAMAGALURU,103.3,2008,10,-31.0,WINTER
BIDAR,73.7,2008,10,-10.0,WINTER
KOPPAL,63.3,2008,10,-33.0,WINTER
BANGALORE RURAL,150.4,2008,10,-8.0,WINTER
BIJAPUR,74.4,2008,10,-26.0,WINTER
MANDYA,124.3,2008,10,-21.0,WINTER
DAKSHIN KANNADA,160.3,2008,10,-28.0,WINTER
GADAG,85.4,2008,10,-23.0,WINTER
SHIMOGA,63.8,2008,10,-46.0,WINTER
KODAGU,195.4,2008,10,11.0,WINTER
TUMKUR,118.2,2008,10,-19.0,WINTER
KODAGU,145.7,2009,10,-17.0,WINTER
RAICHUR,698.1,2009,10,553.0,WINTER
GULBARGA,180.1,2009,10,75.0,WINTER
BELGAUM,199.5,2009,10,85.0,WINTER
SHIMOGA,181.4,2009,10,53.0,WINTER
DAVANGERE,117.4,2009,10,2.0,WINTER
BANGALORE URBAN,35.2,2009,10,-71.0,WINTER
BELLARY,265.2,2009,10,132.0,WINTER
UDUPI,318.4,2009,10,40.0,WINTER
BAGALKOTE,220.1,2009,10,116.0,WINTER
BANGALORE RURAL,23.2,2009,10,-86.0,WINTER
CHIKKAMAGALURU,173.0,2009,10,16.0,WINTER
UTTAR KANNADA,267.1,2009,10,90.0,WINTER
GADAG,170.8,2009,10,54.0,WINTER
KOPPAL,209.5,2009,10,122.0,WINTER
DAKSHIN KANNADA,204.9,2009,10,-8.0,WINTER
MANDYA,55.4,2009,10,-65.0,WINTER
CHAMARAJANAGAR,38.6,2009,10,-75.0,WINTER
KOLAR,32.6,2009,10,-78.0,WINTER
